,Index,ra,dec,tce_delivname,tce_datalink_dvr,tce_datalink_dvs,tce_nkoi,kepid,tce_plnt_num,tce_num_transits,tce_max_sngle_ev,tce_max_mult_ev,tce_fwm_sra_err,tce_fwm_sra,tce_fwm_sdec_err,tce_fwm_sdec,tce_fwm_srao_err,tce_fwm_srao,tce_fwm_sdeco_err,tce_fwm_sdeco,tce_fwm_prao_err,tce_fwm_prao,tce_fwm_pdeco_err,tce_fwm_pdeco,tce_fwm_stat,tce_dicco_mdec_err,tce_dicco_mdec,tce_dicco_mra_err,tce_dicco_mra,tce_dicco_msky_err,tce_dicco_msky,tce_dicco_fdec_err,tce_dicco_fdec,tce_dicco_fra_err,tce_dicco_fra,tce_dicco_fsky_err,tce_dicco_fsky,tce_dikco_mdec_err,tce_dikco_mdec,tce_dikco_mra_err,tce_dikco_mra,tce_dikco_msky_err,tce_dikco_msky,tce_dikco_fdec_err,tce_dikco_fdec,tce_dikco_fra_err,tce_dikco_fra,tce_dikco_fsky_err,tce_dikco_fsky,tce_bin_oedp_stat,tce_full_conv,tce_limbdark_mod,tce_ldm_coeff4,tce_ldm_coeff3,tce_ldm_coeff2,tce_ldm_coeff1,tce_trans_mod,tce_model_snr,tce_model_dof,tce_model_chisq,tce_time0bk_err,tce_time0bk,tce_eccen_err,tce_eccen,tce_longp_err,tce_longp,tce_prad_err,tce_prad,tce_sma_err,tce_sma,tce_impact_err,tce_impact,tce_duration_err,tce_duration,tce_ingress_err,tce_ingress,tce_depth_err,tce_depth,tce_period_err,tce_period,tce_ror_err,tce_ror,tce_dor_err,tce_dor,tce_incl_err,tce_incl,tce_eqt_err,tce_eqt,tce_steff_err,tce_steff,tce_slogg_err,tce_slogg,tce_smet_err,tce_smet,rowupdate,tce_robstat,tce_dof2,tce_dof1,tce_chisq2,tce_chisq1,tce_mesmad,tce_minmes,tce_minmesd,tce_maxmes,tce_maxmesd,tce_quarters,tce_steff_prov,tce_slogg_prov,tce_smet_prov,tce_sradius_prov,tce_sradius_err,tce_sradius,tce_rmesmad,tce_rsnrmes,tce_rminmes,tce_time0_err,tce_time0,tce_ioflag,boot_fap,boot_mesthresh,boot_mesmean,boot_messtd,av_vf_pc,av_vf_pc_err,av_vf_afp,av_vf_afp_err,av_vf_ntp,av_vf_ntp_err,av_pp_pc,av_pp_afp,av_pp_ntp,av_training_set,av_pred_class,tce_chisqgofdof,tce_chisqgof,tce_insol_err,tce_insol,tcet_period_err,tcet_period,tcet_time0bk_err,tcet_time0bk,tcet_time0_err,tcet_time0,tcet_duration_err,tcet_duration,tcet_ingress_err,tcet_ingress,tcet_depth_err,tcet_depth,tcet_full_conv,tcet_model_chisq,tcet_model_dof,wst_robstat,wst_depth,wst_depth_err,tce_mesmedian,tce_albedo,tce_albedo_err,tce_ptemp,tce_ptemp_err,tce_albedo_stat,tce_ptemp_stat,tce_cap_stat,tce_hap_stat,tce_rb_tpdur,tce_rb_tcount0,tce_rb_tcount1,tce_rb_tcount2,tce_rb_tcount3,tce_rb_tcount4,tce,tt
14,15182,293.2355,42.771390000000004,q1_q17_dr25_tce,007/007205/007205040/dv/kplr007205040-20160209194854_dvr.pdf,007/007205/007205040/dv/kplr007205040-002-20160209194854_dvs.pdf,0,7205040,2,3,5.024,7.236000000000001,1.15e-05,19.549027,9.9e-05,42.77138,0.455,-0.2657,0.35600000000000004,-0.035480000000000005,0.0004940000000000001,0.0003733,0.000493,0.00014380000000000003,2.3471,0.136,2.0508,0.11,0.48413999999999996,0.135,2.1072,-1,0,-1,0,-1,0,0.136,2.0633,0.11,0.59691,0.134,2.1479,-1,0,-1,0,-1,0,2.059,1,claret_nonlinear_limb_darkening_model_2011,0.3275856,-1.0010458,1.1439953999999999,0.1962026,mandel-agol_geometric_transit_model,16.37,295.1,541.9,0.0205632,172.53599999999997,0,0,0,0,3.549,5.482,0.2581,0.9697,0.04732,0.9807,1.304,15.77,0.652,7.885,114.6,902.3,0.0159409,367.285,0.024097305,0.040846247,15.030793,62.052075,0.2619,89.09,34.7,308.0,187.0,6201.0,0.26,4.21,0.3,-0.58,01-MAY-2016,7.751,6.564,27.0,4.093,99.95,0.7068,-4.087,-42.71,3.845,103.8,11111111111111111000000000000000,PHO1,KIC0,KIC0,DSEP,0.32799999999999996,1.23,10.24,2.263,0.5649,0.0205632,2455010.0,,,,,,,,,,,,,,,,,64.0,32.62,0.96,2.13,-1.0,367.348,-1.0,172.43599999999998,-1.0,2455010.0,-1.0,16.22,-1.0,6.667000000000001,-1.0,785.9,1,68010.0,439.0,2.888,66.25,27.83,0.00469,1140.0,1511.0,2768.07,870.72,0.7537,2.823,7.928999999999999,-2.258,31,3,0,0,0,0,007205040-02,"[172.53599999999997, 539.82100000000003, 907.10599999999999, 1274.3910000000001]"
15,16056,294.78762,43.739020000000004,q1_q17_dr25_tce,007/007968/007968683/dv/kplr007968683-20160209194854_dvr.pdf,007/007968/007968683/dv/kplr007968683-001-20160209194854_dvs.pdf,0,7968683,1,4,5.718999999999999,8.797,4.11e-05,19.65257,0.000633,43.73973,1.6,2.434,2.28,2.555,0.00255,-0.0037770000000000004,0.0036200000000000004,-0.003998,7.7954,0.256,3.0378,0.5,-3.0949,0.39899999999999997,4.3366,-1,0,-1,0,-1,0,0.276,3.0465,0.46799999999999997,-3.1052,0.386,4.3501,-1,0,-1,0,-1,0,4.175,1,claret_nonlinear_limb_darkening_model_2011,-0.5521782,1.369533,-0.6364568,0.6410394,mandel-agol_geometric_transit_model,9.496,796.7,791.7,0.0313882,236.385,0,0,0,0,0.4019,3.435,0.055720000000000006,0.9016,0.03083,0.9208,1.8619999999999999,22.52,2.5780000000000003,5.5120000000000005,183.4,1523.0,0.017431400000000003,367.98900000000003,0.0038425140000000004,0.045225608,10.760711,61.746821,0.1763,89.15,6.62,183.0,141.0,4723.0,0.04,4.61,0.3,-0.08,01-MAY-2016,7.893,8.216000000000001,36.0,7.672000000000001,59.87,0.6645,-4.9110000000000005,-2.84,5.081,-3.467,11111111111111111000000000000000,PHO1,KIC0,KIC0,DSEP,0.055999999999999994,0.696,13.24,1.079,0.5583,0.0313882,2455070.0,,,,,,,,,,,,,,,,,124.0,149.6,0.04,0.27,-1.0,368.00199999999995,-1.0,236.36700000000002,-1.0,2455070.0,-1.0,21.83,-1.0,6.557,-1.0,1524.0,1,68150.0,957.0,4.927,1132.0,178.4,-0.01465,42920.0,10540.0,4074.08,265.5,4.071000000000001,14.65,3.043,3.07,31,2,0,1,0,1,007968683-01,"[236.38499999999999, 604.37400000000002, 972.36300000000006, 1340.3520000000001]"
16,16059,294.8542,43.78321,q1_q17_dr25_tce,007/007968/007968859/dv/kplr007968859-20160209194854_dvr.pdf,007/007968/007968859/dv/kplr007968859-001-20160209194854_dvs.pdf,0,7968859,1,4,7.48,10.09,4.47e-05,19.657038,0.000575,43.784735,1.74,3.55,2.07,5.4910000000000005,0.001,-0.0022140000000000003,0.00119,-0.0031379999999999997,26.34,0.0845,1.5102,0.098,0.74116,0.0873,1.6823,-1,0,-1,0,-1,0,0.0845,1.4536,0.098,0.65279,0.087,1.5934,-1,0,-1,0,-1,0,2.9339999999999997,1,claret_nonlinear_limb_darkening_model_2011,0.0044916,-0.2648488,0.664949,0.30871679999999996,mandel-agol_geometric_transit_model,9.433,823.4,959.4,0.0248168,232.953,0,0,0,0,0.6128,2.432,0.1914,0.9138,0.0732,0.8844,1.656,24.53,1.743,2.6039999999999996,72.2,572.1,0.0139405,369.15,0.0023810720999999997,0.025582749,17.494684,59.70473199999999,0.3186,89.15,20.8,243.0,169.0,5645.0,0.18,4.43,0.3,-0.54,01-MAY-2016,7.207999999999999,7.737,27.0,11.97,56.79,0.6564,-6.857,141.8,5.545,141.2,11111111111111111000000000000000,PHO1,KIC0,KIC0,DSEP,0.204,0.871,15.37,0.935,0.6797,0.0248168,2455070.0,,,,,,,,,,,,,,,,,77.0,90.55,0.28,0.83,-1.0,369.214,-1.0,232.834,-1.0,2455070.0,-1.0,26.04,-1.0,8.289,-1.0,514.0,1,67780.0,731.0,3.685,193.9,77.8,0.03468,15070.0,8226.0,4164.85,477.09,1.8319999999999999,8.212,1.7930000000000001,-1.0490000000000002,31,1,0,0,0,3,007968859-01,"[232.953, 602.10299999999995, 971.25299999999993, 1340.4029999999998]"
17,16060,295.79075,43.7186,q1_q17_dr25_tce,007/007971/007971912/dv/kplr007971912-20160209194854_dvr.pdf,007/007971/007971912/dv/kplr007971912-001-20160209194854_dvs.pdf,0,7971912,1,4,7.807,10.69,4.3e-05,19.719267000000002,0.000452,43.717359,1.68,-4.53,1.63,-4.468999999999999,0.000739,0.001918,0.000719,0.001894,33.035,0.115,2.9757,0.124,-6.6383,0.12300000000000001,7.2747,-1,0,-1,0,-1,0,0.115,2.8241,0.124,-6.7826,0.12300000000000001,7.3471,-1,0,-1,0,-1,0,0.08316,1,claret_nonlinear_limb_darkening_model_2011,0.1284764,-0.5154488,0.7473592,0.3329184,mandel-agol_geometric_transit_model,11.44,568.6,764.6,0.0133922,232.96900000000002,0,0,0,0,0.7894,2.2640000000000002,0.2671,1.026,0.4026,0.7715,1.281,15.6,1.3,0.7695,48.42,438.5,0.00725687,369.032,0.0034125494,0.020978748,92.510826,120.88906000000001,0.4705,89.63,27.1,269.0,206.0,6217.0,0.21,4.47,0.3,-0.22,01-MAY-2016,9.211,10.13,36.0,11.75,81.32,0.6906,-4.363,1.791,4.164,-31.39,11111111111111111000000000000000,PHO1,KIC0,KIC0,DSEP,0.305,0.9890000000000001,15.48,1.071,0.4083,0.0133922,2455070.0,,,,,,,,,,,,,,,,,126.0,143.4,0.5,1.24,-1.0,369.03,-1.0,232.965,-1.0,2455070.0,-1.0,18.87,-1.0,5.482,-1.0,399.1,1,67760.0,884.0,3.5669999999999997,166.5,45.28,-0.01229,18820.0,10710.0,4875.8,541.52,1.757,8.496,4.749,4.098,31,3,0,0,0,1,007971912-01,"[232.96900000000002, 602.00099999999998, 971.0329999999999, 1340.0649999999998]"
18,16061,295.797821,43.75298,q1_q17_dr25_tce,007/007971/007971937/dv/kplr007971937-20160209194854_dvr.pdf,007/007971/007971937/dv/kplr007971937-001-20160209194854_dvs.pdf,0,7971937,1,4,4.734,7.939,5.25e-05,19.719882000000002,0.000534,43.752205,2.05,1.075,1.92,-2.7889999999999997,0.00132,-0.0009685000000000001,0.00125,0.0009015000000000001,2.6826,3.03,7.1582,0.584,-1.6207,2.96,7.3394,-1,0,-1,0,-1,0,2.99,6.5525,0.884,-1.9773,2.69,6.8444,-1,0,-1,0,-1,0,6.151,1,claret_nonlinear_limb_darkening_model_2011,-0.1844996,0.250102,0.1823754,0.4934378,mandel-agol_geometric_transit_model,8.385,398.4,430.5,0.014705700000000002,238.74099999999999,0,0,0,0,1.5090000000000001,2.6,0.2696,1.026,1.631,0.6976,1.9969999999999999,9.791,2.211,0.4506,86.2,640.3,0.00880558,366.62199999999996,0.012167506000000002,0.02474249,471.46912000000003,214.74369,0.8437,89.81,26.0,253.0,205.0,5926.0,0.21,4.5,0.35,0.07,01-MAY-2016,7.501,8.006,36.0,5.983,46.51,0.6887,-3.8360000000000003,-63.0,6.132000000000001,-5.632999999999999,11111111111111111000000000000000,PHO1,KIC0,KIC0,DSEP,0.297,0.963,11.53,1.056,0.4832,0.014705700000000002,2455070.0,,,,,,,,,,,,,,,,,72.0,66.63,0.4,0.97,-1.0,366.626,-1.0,238.735,-1.0,2455070.0,-1.0,11.83,-1.0,2.258,-1.0,674.4,1,69430.0,573.0,5.37,568.4,105.6,-0.001277,48720.0,52270.0,5817.05,1469.44,0.9321,3.786,6.019,1.354,24,3,1,0,0,0,007971937-01,"[238.74099999999999, 605.36299999999994, 971.9849999999999, 1338.607]"
19,16062,295.832089,43.714659999999995,q1_q17_dr25_tce,007/007972/007972048/dv/kplr007972048-20160209194854_dvr.pdf,007/007972/007972048/dv/kplr007972048-001-20160209194854_dvs.pdf,0,7972048,1,4,5.957999999999999,8.247,4.6299999999999994e-05,19.722116,0.000545,43.714509,1.81,-0.9004,1.96,-0.5428,0.00132,0.0005468999999999999,0.00144,0.0004191,0.54013,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1,0,-1,0,-1,0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1,0,-1,0,-1,0,12.81,1,claret_nonlinear_limb_darkening_model_2011,0.06746039999999999,-0.392852,0.7024275999999999,0.3256172,mandel-agol_geometric_transit_model,10.61,811.5,961.0,0.0293906,232.82299999999998,0,0,0,0,0.8581,2.943,0.2313,0.975,0.03311,0.922,1.76,25.12,2.013,4.273,84.26,722.6,0.016299200000000003,369.3,0.00223618,0.029673399,10.229096,51.498942,0.24,88.97,23.1,253.0,178.0,5942.0,0.19,4.48,0.3,-0.36,01-MAY-2016,8.467,9.388,36.0,8.191,105.1,0.6655,-4.471,-1.369,5.6610000000000005,-57.47,11111111111111111000000000000000,PHO1,KIC0,KIC0,DSEP,0.256,0.909,12.39,1.286,0.5421,0.0293906,2455070.0,,,,,,,,,,,,,,,,,73.0,73.73,0.36,0.97,-1.0,369.371,-1.0,232.743,-1.0,2455070.0,-1.0,23.55,-1.0,11.75,-1.0,682.8,1,69070.0,567.0,5.803,599.5,87.88,0.009675,36180.0,14640.0,5397.45,326.55,2.472,15.71,5.033,4.624,31,1,2,0,0,1,007972048-01,"[232.82299999999998, 602.12300000000005, 971.423, 1340.723]"
20,16063,295.85785,43.75431,q1_q17_dr25_tce,007/007972/007972140/dv/kplr007972140-20160209194854_dvr.pdf,007/007972/007972140/dv/kplr007972140-001-20160209194854_dvs.pdf,0,7972140,1,4,7.034,8.61,3.6e-05,19.723924,0.000412,43.754734,1.4,2.616,1.48,1.525,0.318,-0.00417,0.44,-0.002001,7.2697,0.142,5.4849,0.22699999999999998,-5.9845,0.193,8.1178,-1,0,-1,0,-1,0,0.142,5.3154,0.22699999999999998,-6.132000000000001,0.195,8.1151,-1,0,-1,0,-1,0,0.2388,1,claret_nonlinear_limb_darkening_model_2011,-0.5539946,1.3720912,-0.6735949999999999,0.6824414000000001,mandel-agol_geometric_transit_model,10.98,415.5,664.4,0.028613999999999997,233.097,0,0,0,0,20.24,6.597,0.08461,0.9306,1.996,1.0,244.8,15.96,122.4,7.98,76590.0,1589.0,0.014785499999999998,368.719,0.2252295,0.073459583,44.90343,68.89165200000001,1.126,89.17,9.5,204.0,148.0,4922.0,0.08,4.5,0.3,0.2,01-MAY-2016,7.091,7.986000000000001,36.0,7.318,81.28,0.6393,-5.1339999999999995,140.5,6.4479999999999995,-62.67,11111111111111111000000000000000,PHO1,KIC0,KIC0,DSEP,0.081,0.823,13.47,1.275,0.5963,0.028613999999999997,2455070.0,,,,,,,,,,,,,,,,,84.0,87.32,0.08,0.41,-1.0,368.73,-1.0,233.081,-1.0,2455070.0,-1.0,15.01,-1.0,7.193,-1.0,1704.0,1,70630.0,634.0,4.545,1008.0,236.8,0.006795999999999999,11030.0,67710.0,3235.64,4964.88,0.1629,0.6106,2.18,0.3964,31,1,2,0,0,1,007972140-01,"[233.09700000000001, 601.81600000000003, 970.53500000000008, 1339.2540000000001]"
21,16076,295.797889,43.57039,q1_q17_dr25_tce,007/007834/007834712/dv/kplr007834712-20160209194854_dvr.pdf,007/007834/007834712/dv/kplr007834712-003-20160209194854_dvs.pdf,0,7834712,3,3,6.667999999999999,7.257000000000001,3.37e-05,19.719825,0.000399,43.570095,1.32,-1.3319999999999999,1.44,-1.061,0.0031,0.004337,0.00373,0.0008772000000000001,5.7453,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1,0,-1,0,-1,0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1,0,-1,0,-1,0,1.989e-05,1,claret_nonlinear_limb_darkening_model_2011,-0.3387372,0.660104,-0.14857279999999998,0.5982831999999999,mandel-agol_geometric_transit_model,8.552999999999999,278.2,271.4,0.042090499999999996,230.102,0,0,0,0,4.751,6.159,0.2538,1.048,0.09025,0.963,2.026,13.99,1.013,6.992999999999999,389.7,1854.0,0.0235226,370.598,0.03943907,0.054906752,31.638578000000003,87.175799,0.287,89.37,24.6,255.0,203.0,5828.0,0.2,4.46,0.3,0.32,01-MAY-2016,6.999,6.445,27.0,6.252000000000001,31.58,0.6956,-4.223,43.84,4.473,1.281,00011111111111111000000000000000,KIC0,KIC0,KIC0,DSEP,0.289,1.028,10.43,1.179,0.5820000000000001,0.042090499999999996,2455060.0,,,,,,,,,,,,,,,,,40.0,33.33,0.38,0.99,-1.0,370.61699999999996,-1.0,230.08599999999998,-1.0,2455060.0,-1.0,14.45,-1.0,5.999,-1.0,2189.0,1,57510.0,298.0,3.596,717.9,191.9,0.001437,11430.0,17200.0,4071.15,1493.98,0.6645,2.5540000000000003,2.9410000000000003,-1.122,31,2,0,0,0,1,007834712-03,"[230.102, 600.70000000000005, 971.298, 1341.896]"
22,16077,295.83465,43.50866,q1_q17_dr25_tce,007/007834/007834867/dv/kplr007834867-20160209194854_dvr.pdf,007/007834/007834867/dv/kplr007834867-001-20160209194854_dvs.pdf,0,7834867,1,3,9.111,11.09,2.84e-05,19.722343,0.000371,43.509372,1.11,1.3030000000000002,1.33,2.563,0.0034700000000000004,-0.003817,0.00441,-0.007667,21.708000000000002,0.106,-3.3043,0.11800000000000001,0.36439,0.107,3.3243,-1,0,-1,0,-1,0,0.106,-3.2293,0.11800000000000001,0.2509,0.107,3.2391,-1,0,-1,0,-1,0,0.3832,1,claret_nonlinear_limb_darkening_model_2011,-0.0342376,-0.0923308,0.3784744,0.475204,mandel-agol_geometric_transit_model,10.94,328.2,417.8,0.0337439,234.35,0,0,0,0,2.176,7.021,0.2715,1.079,0.023190000000000002,0.9346,1.157,13.33,2.721,4.871,326.3,2473.0,0.015591399999999998,368.50800000000004,0.004912918,0.056091245,14.891693,103.88725,0.08526,89.48,28.7,285.0,260.0,6257.0,0.2,4.41,0.35,0.21,01-MAY-2016,9.408,10.41,27.0,15.08,41.57,0.677,-4.525,188.3,4.731,-2.166,00011111111111111000000000000000,KIC0,KIC0,KIC0,DSEP,0.341,1.147,16.37,0.9864,0.4082,0.0337439,2455070.0,,,,,,,,,,,,,,,,,56.0,74.88,0.63,1.55,-1.0,368.519,-1.0,234.321,-1.0,2455070.0,-1.0,14.0,-1.0,4.768,-1.0,2570.0,1,59470.0,423.0,4.399,1575.0,250.2,-0.013009999999999999,20470.0,8953.0,5262.97,380.31,2.286,13.05,3.859,-1.5230000000000001,24,2,1,0,0,0,007834867-01,"[234.34999999999999, 602.85800000000006, 971.3660000000001, 1339.8740000000003]"
23,16093,294.73213,43.630720000000004,q1_q17_dr25_tce,007/007899/007899706/dv/kplr007899706-20160209194854_dvr.pdf,007/007899/007899706/dv/kplr007899706-001-20160209194854_dvs.pdf,0,7899706,1,3,7.872999999999999,8.898,5.6399999999999995e-05,19.648878,0.000614,43.632286,2.21,2.6919999999999997,2.21,5.636,0.00256,-0.003995,0.0026,-0.006952,29.279,1.83,4.0884,2.48,-4.6427,3.07,6.1862,-1,0,-1,0,-1,0,2.14,3.9715,2.88,-4.5342,3.58,6.0276,-1,0,-1,0,-1,0,5.558,1,claret_nonlinear_limb_darkening_model_2011,0.2025304,-0.6906758000000001,0.8699808000000001,0.299955,mandel-agol_geometric_transit_model,8.839,496.2,557.2,0.0278476,235.18200000000002,0,0,0,0,1.56,3.4389999999999996,0.2542,1.0270000000000001,6.617999999999999,0.2458,1.972,16.8,2.053,0.5409,147.0,1143.0,0.012859700000000002,368.056,0.010757308,0.031264681,289.04572,167.66397,2.406,89.92,26.9,276.0,242.0,6317.0,0.2,4.46,0.3,-0.28,01-MAY-2016,8.47,8.08,27.0,10.09,65.57,0.6729,-3.6430000000000002,-81.16,3.065,158.9,00011111111111111000000000000000,KIC0,KIC0,KIC0,DSEP,0.298,1.008,13.22,0.9934,0.4095,0.0278476,2455070.0,,,,,,,,,,,,,,,,,73.0,74.0,0.54,1.37,-1.0,368.04900000000004,-1.0,235.25900000000001,-1.0,2455070.0,-1.0,20.97,-1.0,10.48,-1.0,1675.0,1,57710.0,544.0,3.406,484.2,130.2,-0.015590000000000001,23760.0,19510.0,5299.67,999.71,1.218,5.023,4.016,0.09269,31,1,1,1,0,0,007899706-01,"[235.18200000000002, 603.23800000000006, 971.2940000000001, 1339.3500000000001]"
24,16094,294.762279,43.618120000000005,q1_q17_dr25_tce,007/007899/007899816/dv/kplr007899816-20160209194854_dvr.pdf,007/007899/007899816/dv/kplr007899816-001-20160209194854_dvs.pdf,0,7899816,1,3,5.89,9.211,5.01e-05,19.650788000000002,0.000523,43.61711,1.96,-1.202,1.88,-3.637,0.00294,0.001766,0.00292,0.005252000000000001,13.623,0.151,-2.3077,0.16699999999999998,-1.0184,0.154,2.5224,-1,0,-1,0,-1,0,0.151,-2.5907,0.16699999999999998,-0.9709200000000001,0.153,2.7667,-1,0,-1,0,-1,0,3.11,1,claret_nonlinear_limb_darkening_model_2011,-0.13675739999999997,0.13366860000000003,0.2627432,0.4757192,mandel-agol_geometric_transit_model,8.665,399.4,441.5,0.026732699999999998,232.701,0,0,0,0,3.208,3.775,0.2821,1.0390000000000001,10.55,0.3092,3.465,12.76,3.803,0.4765,190.2,1454.0,0.0123866,369.792,0.027588595,0.035087479,783.9203,218.76297999999997,3.053,89.92,27.3,258.0,232.0,5993.0,0.22,4.49,0.35,0.07,01-MAY-2016,8.042,7.695,27.0,5.505,52.55,0.706,-4.225,-73.35,4.581,153.7,00011111111111111000000000000000,KIC0,KIC0,KIC0,DSEP,0.318,0.986,13.05,0.9407,0.4587,0.026732699999999998,2455070.0,,,,,,,,,,,,,,,,,76.0,103.9,0.44,1.04,-1.0,369.786,-1.0,232.66099999999997,-1.0,2455070.0,-1.0,18.73,-1.0,9.365,-1.0,2078.0,1,56440.0,600.0,4.611000000000001,712.8,135.8,-0.03443,29700.0,48490.0,5227.77,2080.13,0.6125,2.3890000000000002,3.719,3.415,24,2,1,0,0,0,007899816-01,"[232.70099999999999, 602.49299999999994, 972.28499999999985, 1342.0769999999998]"
25,16098,295.600729,43.61185,q1_q17_dr25_tce,007/007902/007902498/dv/kplr007902498-20160209194854_dvr.pdf,007/007902/007902498/dv/kplr007902498-001-20160209194854_dvs.pdf,0,7902498,1,4,7.289,8.774,6.78e-05,19.706799,0.000642,43.612215,2.65,3.2739999999999996,2.31,1.314,0.00124,-0.0014810000000000001,0.00108,-0.00066,4.3806,0.893,1.8655,0.757,0.23084000000000002,0.8909999999999999,1.8797,-1,0,-1,0,-1,0,0.904,1.7606,1.03,0.21552,1.02,1.7737,-1,0,-1,0,-1,0,0.0,1,claret_nonlinear_limb_darkening_model_2011,-0.480904,1.0387608,-0.37969840000000005,0.612614,mandel-agol_geometric_transit_model,7.084,634.7,634.6,0.021031499999999998,233.71599999999998,0,0,0,0,1.1840000000000002,1.8869999999999998,0.139,0.9582,3.0589999999999997,0.5317,2.151,16.48,2.305,0.4499,69.9,464.4,0.010461,369.545,0.012137928000000001,0.020131962,336.3933,149.18028999999999,1.635,89.8,13.4,222.0,159.0,5325.0,0.11,4.5,0.3,0.04,01-MAY-2016,7.502999999999999,6.99,27.0,5.815,47.1,0.6487,-3.784,-34.53,4.325,260.4,11111111111111111000000000000000,PHO1,KIC0,KIC0,DSEP,0.149,0.8590000000000001,13.53,0.8074,0.4312,0.021031499999999998,2455070.0,,,,,,,,,,,,,,,,,73.0,93.03,0.14,0.58,-1.0,369.514,-1.0,233.752,-1.0,2455070.0,-1.0,18.91,-1.0,5.0489999999999995,-1.0,403.1,1,68180.0,769.0,4.838,268.0,52.6,-0.02014,38020.0,47120.0,4801.86,1473.61,0.8067,3.108,-0.4511,1.6230000000000002,31,1,1,0,0,2,007902498-01,"[233.71599999999998, 603.26099999999997, 972.80600000000004, 1342.3510000000001]"
26,16133,295.91229,43.58334,q1_q17_dr25_tce,007/007835/007835113/dv/kplr007835113-20160209194854_dvr.pdf,007/007835/007835113/dv/kplr007835113-001-20160209194854_dvs.pdf,0,7835113,1,4,8.461,10.39,2.4100000000000003e-05,19.727501999999998,0.00034500000000000004,43.583884000000005,0.945,0.6182,1.24,1.9580000000000002,0.0038399999999999997,-0.002294,-1.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1,0,-1,0,-1,0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1,0,-1,0,-1,0,0.00266,1,claret_nonlinear_limb_darkening_model_2011,-0.5149248,1.1790459999999998,-0.5313831999999999,0.6765384,mandel-agol_geometric_transit_model,12.85,378.2,606.9,0.018968799999999997,173.2,0,0,0,0,8.588,7.541,0.1722,0.9939,0.1516,0.9746,1.2919999999999998,12.82,0.6459999999999999,6.41,346.3,2923.0,0.0116705,367.225,0.08915461,0.079524695,32.553779999999996,101.60939,0.2601,89.45,16.1,220.0,186.0,5333.0,0.14,4.55,0.3,0.32,01-MAY-2016,8.566,10.08,36.0,12.31,44.19,0.6665,-8.59,64.32,6.011,59.83,01111111111111111000000000000000,PHO1,KIC0,KIC0,DSEP,0.174,0.8690000000000001,15.58,1.237,0.8271,0.018968799999999997,2455010.0,,,,,,,,,,,,,,,,,84.0,98.98,0.16,0.55,-1.0,367.218,-1.0,173.232,-1.0,2455010.0,-1.0,11.1,-1.0,4.544,-1.0,2801.0,1,68150.0,530.0,4.902,958.2,218.4,0.0003838,9156.0,20770.0,3327.23,1878.27,0.4408,1.6540000000000001,4.329,9.014,24,4,0,0,0,0,007835113-01,"[173.19999999999999, 540.42499999999995, 907.64999999999998, 1274.875]"
27,16134,295.92624,43.58744,q1_q17_dr25_tce,007/007835/007835169/dv/kplr007835169-20160209194854_dvr.pdf,007/007835/007835169/dv/kplr007835169-001-20160209194854_dvs.pdf,0,7835169,1,3,8.218,10.69,1.74e-05,19.728426000000002,0.00018700000000000002,43.587115999999995,0.68,0.3944,0.6729999999999999,-1.165,0.004,-0.00283,0.00505,0.005185,15.037,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1,0,-1,0,-1,0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1,0,-1,0,-1,0,1.6669999999999998,1,claret_nonlinear_limb_darkening_model_2011,0.17994000000000002,-0.6227008,0.8004236,0.3292556,mandel-agol_geometric_transit_model,18.35,381.8,455.4,0.0226517,173.15599999999998,0,0,0,0,2.697,7.775,0.29,1.042,0.02283,0.9390000000000001,0.9618,19.37,0.4809,9.687000000000001,363.3,3410.0,0.0113705,367.334,0.0074378247,0.06646645799999999,6.781778299999999,73.247323,0.08463999999999999,89.27,31.0,285.0,242.0,6371.0,0.22,4.43,0.3,-0.18,01-MAY-2016,9.242,9.637,27.0,1.245,157.3,0.6459,-4.288,63.57,5.132000000000001,64.11,00011111111111111000000000000000,KIC0,KIC0,KIC0,DSEP,0.35200000000000004,1.072,16.55,1.716,0.4011,0.0226517,2455010.0,,,,,,,,,,,,,,,,,28.0,22.67,0.68,1.56,-1.0,367.389,-1.0,173.05200000000002,-1.0,2455010.0,-1.0,15.82,-1.0,4.426,-1.0,1877.0,1,58990.0,211.0,5.405,717.7,205.2,-0.008699,7091.0,3871.0,4044.76,397.96,1.8319999999999999,9.419,7.805,10.57,31,2,0,0,0,1,007835169-01,"[173.15599999999998, 540.49000000000001, 907.82400000000007, 1275.1580000000001]"
